Company_Name,Brand_Name,FnB_Setting,Dining_Concept,Category,Name_of_Outlet,Outlet_Address,Regions,Menu_Item_Endorsement_Criteria,postal
Dian Xiao Er Group Pte. Ltd,Dian Xiao Er,Restaurant,,Chinese,City Square Mall,180 Kitchener Road #03-37 City Square Mall Singapore 208539,Central,"Lower in calories, Lower in calories and sodium, Lower in sugar, No added sugar, Healthier children's meal",208539
Dian Xiao Er Group Pte. Ltd,Dian Xiao Er,Restaurant,,Chinese,Causeway Point,1 Woodlands Square #05-11 Causeway Point Singapore 738099,North,"Lower in calories, Lower in calories and sodium, Lower in sugar, No added sugar, Healthier children's meal",738099
Dian Xiao Er Group Pte. Ltd,Dian Xiao Er,Restaurant,,Chinese,Bedok Mall,311 New Upper Changi Road #01-73 Bedok Mall Singapore 467360,East,"Lower in calories, Lower in calories and sodium, Lower in sugar, No added sugar, Healthier children's meal",467360
Dian Xiao Er Group Pte. Ltd,Dian Xiao Er,Restaurant,,Chinese,Downtown East,1 Pasir Ris Close #02-319 Downtown East Singapore 519599,East,"Lower in calories, Lower in calories and sodium, Lower in sugar, No added sugar, Healthier children's meal",519599
DUKE BAKERY PTE. LTD.,Duke Bakery Pte Ltd,Bakery,,"Breads, cakes, cookies, pastries",Duke Bakery- Bedok Mall,311 New Upper Changi Road #01-01 Bedok Mall Singapore 467360,East,Higher in wholegrains,467360
DUKE BAKERY PTE. LTD.,Duke Bakery Pte Ltd,Bakery,,"Breads, cakes, cookies, pastries",Duke Bakery- City Link,1 Raffles Link #B1-61 City Link Mall Singapore 039393,Central,Higher in wholegrains,39393
DUKE BAKERY PTE. LTD.,Duke Bakery Pte Ltd,Bakery,,"Breads, cakes, cookies, pastries",Duke Bakery- Serangoon,1 Maju Avenue #B1-21/22 myVillage Singapore 556679,North-East,Higher in wholegrains,556679
DUKE BAKERY PTE. LTD.,Duke Bakery Pte Ltd,Bakery,,"Breads, cakes, cookies, pastries",Duke Bakery- Thomson Plaza,301 Upper Thomson Road #01-K2 Thomson Plaza Singapore 574408,Central,Higher in wholegrains,574408
DUKE BAKERY PTE. LTD.,Duke Bakery Pte Ltd,Bakery,,"Breads, cakes, cookies, pastries",Duke Bakery- United Square,101 Thomson Road #B1-61 United Square Singapore 307591,Central,Higher in wholegrains,307591
DUKE BAKERY PTE. LTD.,Duke Bakery Pte Ltd,Bakery,,"Breads, cakes, cookies, pastries",Duke Bakery- White Sands,1 Pasir Ris Central Str 3 #02-K2 White Sands Singapore 518457,East,Higher in wholegrains,518457
DUKE BAKERY PTE. LTD.,Duke Bakery Pte Ltd,Bakery,,"Breads, cakes, cookies, pastries",Duke Bakery - Sengkang,70 COMPASSVALE BOW #01-68 Sengkang Grand Mall Singapore 544692,North-East,Higher in wholegrains,544692
DUKE BAKERY PTE. LTD.,Duke Bakery Pte Ltd,Bakery,,"Breads, cakes, cookies, pastries",Duke Bakery - Chinatown Point,133 New Bridge Road #B1-47B Chinatown Point Singapore 509413,Central,Higher in wholegrains,509413
DUKE BAKERY PTE. LTD.,Duke Bakery Pte Ltd,Bakery,,"Breads, cakes, cookies, pastries",Duke Bakery - Centrepoint,176 Orchard Road #B1-K1 The Centrepoint Mall Singapore 238843,Central,Higher in wholegrains,238843
DUKE BAKERY PTE. LTD.,Duke Bakery Pte Ltd,Bakery,,"Breads, cakes, cookies, pastries",Duke Bakery - Causeway Point,1 Woodlands Square #B1-K24 Causeway Point Singapore 738099,North,Higher in wholegrains,738099
DUKE BAKERY PTE. LTD.,Duke Bakery Pte Ltd,Bakery,,"Breads, cakes, cookies, pastries",Duke Bakery - City Square Mall,180 Kitchener Road #B2-22 Singapore 208539,Central,Higher in wholegrains,208539
Eminami LLP,Bistro Eminami,Restaurant,Halal,Vietnamese,Bistro Eminami Halal Vietnam,46 Kandahar Street #01-00 Singapore 198898,Central,"Lower in calories, No added sugar",198898
Emirates Leisure Retail SG P/L,Pret A Manger,Café,,Western,Pret A Manger - T3,65 CHANGI AIRPORT T3-DEPARTURE/TRANSIT LOUNGE NORTH #02-59 AIRPORT BOULEVARD Singapore 819663,East,"Lower in calories, Lower in sugar, No added sugar",819663
Emirates Leisure Retail SG P/L,Pret A Manger,Café,,Western,Pret A Manger - T2,60 Changi Airport Terminal 2 #2-165 Airport Boulevard Singapore 819643,East,"Lower in calories, Lower in sugar, No added sugar",819643
Emirates Leisure Retail SG P/L,Hudsons Coffee,Café,,Western,Hudsons Café (Terminal 3),65 CHANGI AIRPORT TERMINAL 3 #02-60 AIRPORT BOULEVARD Singapore 819663,East,"Lower in calories, Lower in sugar, No added sugar",819663
Emirates Leisure Retail SG P/L,Hudsons Coffee,Café,,Western,Hudsons  (Terminal 2),60 Changi Airport Terminal 2 #02-178 Airport Boulevard Singapore 819643,East,"Lower in calories, Lower in sugar, No added sugar",819643
Emirates Leisure Retail SG P/L,Asian Street Kitchen,Café,,Other,Asian Street Kitchen,60 Changi Airport Terminal 2 #02-170 AIRPORT BOULEVARD Singapore 819643,East,Lower in calories,819643
Five Star Hainanese Chicken Rice Restaurant (2000) Pte Ltd,Five Star Hainanese Kampung Chicken Rice,Restaurant,,Chinese,Five Star Hainanese Kampung Chicken Rice - Cheong Chin Nam,7 Cheong Chin Nam Road Singapore 599732,Central,"Lower in calories, Lower in sugar, No added sugar",599732
Five Star Hainanese Chicken Rice Restaurant (2000) Pte Ltd,Five Star Hainanese Kampung Chicken Rice,Restaurant,,Chinese,Five Star Hainanese Kampung Chicken Rice - River Valley,419 River Valley Road Singapore 248318,Central,"Lower in calories, Lower in sugar, No added sugar",248318
Five Star Hainanese Chicken Rice Restaurant (2000) Pte Ltd,Five Star Hainanese Kampung Chicken Rice,Restaurant,,Chinese,Five Star Hainanese Kampung Chicken Rice - Katong,191 East Coast Road Singapore 428897,East,"Lower in calories, Lower in sugar, No added sugar",428897
Foreword Coffee Pte. Ltd,Foreword Coffee Roasters,Café,,Western,Foreword Coffee Roasters @ Yong Siew Toh Conservatory of Music,3 Conservatory Drive #1-00 Yong Siew Toh Conservatory of Music Singapore 117376,West,"No added sugar, Lower in sugar",117376
Foreword Coffee Pte. Ltd,Foreword Coffee Roasters,Café,,Western,Foreword Coffee Roasters @ MediaCorp Campus,1 Stars Avenue #03-02 MediaCorp Singapore 138507,Central,"No added sugar, Lower in sugar",138507
Foreword Coffee Pte. Ltd,Foreword Coffee Roasters,Café,,Western,Foreword Coffee Roaster @ Temasek Shophouse,28 Orchard Road #01-00 Temasek Shophouse Singapore 238832,Central,"No added sugar, Lower in sugar",238832
Foreword Coffee Pte. Ltd.,Foreword Coffee Roasters,Café,,Western,Foreword Coffee Roasters @ Yong Siew Toh Conservatory of Music,3 Conservatory Drive #1-00 Yong Siew Toh Conservatory of Music Singapore 117376,Central,"Lower in sugar, No added sugar",117376
Foreword Coffee Pte. Ltd.,Foreword Coffee Roasters,Café,,Western,"
Foreword Coffee Roasters @ MediaCorp Campus",1 Stars Avenue #03-02 MediaCorp Singapore 138507,Central,"Lower in sugar, No added sugar",138507
Foreword Coffee Pte. Ltd.,Foreword Coffee Roasters,Café,,Western,Foreword Coffee Roaster @ Temasek Shophouse,28 Orchard Road #01-00 Temasek Shophouse Singapore 238832,Central,"Lower in sugar, No added sugar",238832
Foreword Coffee Pte. Ltd.,First Story Café,Café,,Drinks,First Story Café,149 Serangoon North Ave 1 #01-917 Golden Ginger Singapore 550149,North-East,"Lower in sugar, No added sugar",550149
FRESHPOD PTE. LTD.,freshpod,Kiosk,,Other,freshpod @ SNEC,"11 Third Hospital Ave, Gleneagles Hospital, Singapore 168751",Central,"Lower in calories, Higher in wholegrains and lower in calories",168751
FRESHPOD PTE. LTD.,freshpod,Kiosk,,Other,freshpod @ Gleneagles,"6A Napier Road, Singapore National Eye Care Centre (SNEC), Singapore 258500",Central,"Lower in calories, Higher in wholegrains and lower in calories",258500
FRESHPOD PTE. LTD.,freshpod,Kiosk,,Other,freshpod @ Grab HQ,3 Media Circle Grab HQ @ One-North Singapore 138498,Central,"Lower in calories, Higher in wholegrains and lower in calories",138498
GALA FOOD PTE. LTD.,Tongue Tip Lanzhou Beef Noodles,Restaurant,Halal,Chinese,The Woodgrove,30 Woodlands Ave 1 #01-09A The Woodgrove Mall Singapore 739065,North,"Lower in calories, Lower in calories and sodium",739065
GALA FOOD PTE. LTD.,Tongue Tip Lanzhou Beef Noodles,Restaurant,Halal,Chinese,Westgate,3 Gateway Drive #B1-28A Westgate Singapore 608532,West,"Lower in calories, Lower in calories and sodium",608532
GALA FOOD PTE. LTD.,Tongue Tip Lanzhou Beef Noodles,Restaurant,Halal,Chinese,North Point City,1 North Point Dr #B1-112 NorthPoint City Singapore 768019,North,"Lower in calories, Lower in calories and sodium",768019
GALA FOOD PTE. LTD.,Tongue Tip Lanzhou Beef Noodles,Restaurant,Halal,Chinese,Suntec City,3 Temasek Blvd #B1-165 Suntec City Singapore 038983,Central,"Lower in calories, Lower in calories and sodium",38983
GALA FOOD PTE. LTD.,Tongue Tip Lanzhou Beef Noodles,Restaurant,Halal,Chinese,Century Square,2 Tampines Central 5 #01-42 Century Square Singapore 529509,East,"Lower in calories, Lower in calories and sodium",529509
GALA FOOD PTE. LTD.,Tongue Tip Lanzhou Beef Noodles,Restaurant,Halal,Chinese,Downtown East,1 Pasir Ris Close E!Avenue #02-322 Downtown East Singapore 519599,East,"Lower in calories, Lower in calories and sodium",519599
GALA FOOD PTE. LTD.,Tongue Tip Lanzhou Beef Noodles,Restaurant,Halal,Chinese,Hillion Mall,17 Petir Rd #01-07 Hillion Mall Singapore 678278,West,"Lower in calories, Lower in calories and sodium",678278
GALA FOOD PTE. LTD.,Tongue Tip Lanzhou Beef Noodles,Restaurant,Halal,Chinese,Jurong Point,63 Jurong West Central 3 #03-105 Jurong Point Singapore 648331,West,"Lower in calories, Lower in calories and sodium",648331
GALA FOOD PTE. LTD.,Tongue Tip Lanzhou Beef Noodles,Restaurant,Halal,Chinese,Chinatown Point,133 New Bridge Rd #01-43 Chinatown Point Singapore 059413,Central,"Lower in calories, Lower in calories and sodium",59413
GALA FOOD PTE. LTD.,Tongue Tip Lanzhou Beef Noodles,Restaurant,Halal,Chinese,Tiong Bahru Plaza,302 Tiong Bahru Rd #02-107 Tiong Bahru Plaza Singapore 168732,Central,"Lower in calories, Lower in calories and sodium",168732
GD Group Pte. Ltd.,Penang Culture,Restaurant,Halal,Chinese,Penang Culture - JEM,"50 Jurong Gateway Road JEM Shopping Mall, #04-27 Singapore 608346",West,"Lower in calories, Lower in sugar, No added sugar",608346
GD Group Pte. Ltd.,Penang Culture,Restaurant,Halal,Chinese,Penang Culture - Compass One,1 Sengkang Square #03-13 Sengkang Square Singapore 545078,North-East,"Lower in calories, Lower in sugar, No added sugar",545078
GD Group Pte. Ltd.,Penang Culture,Restaurant,Halal,Chinese,Penang Culture - Causeway Point,1 Woodlands Square #05-12 Causeway Point Singapore 739099,North,"Lower in calories, Lower in sugar, No added sugar",739099
GD Group Pte. Ltd.,Penang Culture,Restaurant,Halal,Chinese,Penang Culture - White Sands,1 Pasir Ris Central Street 3 #03-21 White Sands Singapore 518457,East,"Lower in calories, Lower in sugar, No added sugar",518457
GD Group Pte. Ltd.,Penang Culture,Restaurant,Halal,Chinese,Penang Culture - NEX,23 Serangoon Central #B1-76/77 NEX Singapore 556083,North-East,"Lower in calories, Lower in sugar, No added sugar",556083
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - One Raffles Place,1 One Raffles Place #03-23 Singapore 048616,South-West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",48616
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Bugis,80 Middle Road #01-71 Bugis Junction Singapore 188966,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",188966
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Mapletree Business City,20 Pasir Panjang Kitchen Loft Road #01-00 Maple Tree Business City Singapore 117439,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",117439
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Northpoint,930 Yishun Avenue 2 #01-45 Northpoint Singapore 769098,North,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",769098
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Plaza Singapura,68 Orchard Rd #B2-52 Plaza Singapura Singapore 238839,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",238839
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Bedok Mall,311 New Upper Changi Road #B2-31 Bedok Mall Singapore 467360,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",467360
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Paya Lebar Square,60 Paya Lebar Road #02-15 Paya Lebar Square Singapore 409051,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",409051
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Westgate,3 Gateway Drive #01-06 Westgate Singapore 608532,West,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",608532
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Star Vista,1 Vista Exchange Green #01-33 Star Vista Singapore 138617,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",138617
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - NEX,23 Serangoon Central #02-K2 NEX Singapore 556083,East,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",556083
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - VivoCity,1 Harbourfont Walk #02-150 Vivocity Singapore 098585,South,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",98585
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Junction 8,9 Bishan Pl #B1-24 Junction 8 Singapore 579837,Central,"Lower in calories, Higher in wholegrains, Higher in wholegrains and lower in calories, Lower in sugar, No added sugar",579837
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Bedok Mall,311 New Upper Changi Road Bedok Mall #B2-31/32 Singapore 467360,East,"Lower in calories, Higher in wholegrains, No added sugar",467360
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Paya Lebar Square,"60 Paya Lebar Road, Paya Lebar Square #02-15/16/17 Singapore 409051",Central,"Lower in calories, Higher in wholegrains, No added sugar",409051
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Westgate,3 Gateway Drive Westgate #01-06 Singapore 608532,West,"Lower in calories, Higher in wholegrains, No added sugar",608532
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - One Raffles Place,One Raffles Place #03-23 Singapore 048616,Central,"Lower in calories, Higher in wholegrains, No added sugar",48616
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Bugis Junction,80 Middle Road Bugis Junction #01-71/72 Singapore 188966,Central,"Lower in calories, Higher in wholegrains, No added sugar",188966
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - NEX,23 Serangoon Central NEX #02-K2/K3/K4 Singapore 556083,North-East,"Lower in calories, Higher in wholegrains, No added sugar",556083
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Northpoint,930 Yishun Avenue 2 Northpoint #01-45 Singapore 769098,North,"Lower in calories, Higher in wholegrains, No added sugar",769098
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Plaza Singapura,"68 Orchard Rd, Plaza Singapura #B2-52/54, Singapore 238839",Central,"Lower in calories, Higher in wholegrains, No added sugar",238839
Greendot Gourmet Pte. Ltd.,Greendot,Restaurant,,Chinese,Greendot - Junction 8,"9 Bishan Pl, Junction 8 #B1-24/24A, Singapore 579837",Central,"Lower in calories, Higher in wholegrains, No added sugar",579837
